OP_Name,Instance,Status,ColorTime,LabellingTime,UsingMIP,UsingPolyColors,Notes,TotalTime,Solution
"OP(32,9,3,3)",0,Solved,"1,0737","0,8280",false,false,,"1,4666","(\infty, (15,1), (6,2), (4,1), (7,2), (6,1), (17,2), (10,1), (12,1), (21,1), (11,1), (7,1), (22,2), (14,2), (16,2), (9,2), (15,2), (20,2), (3,1), (0,1), (5,1), (0,2), (1,1), (2,1), (2,2), (21,2), (9,1), (16,1), (13,2), (12,2), (1,2), (11,2)) ((17,1), (10,2), (19,2), (13,1), (18,2), (20,1), (14,1), (22,1), (3,2)) ((18,1), (5,2), (8,2)) ((4,2), (8,1), (19,1)) "
"OP(32,8,7)",0,Solved,"0,5369","0,1560",false,false,,"0,7648","(\infty, (16,1), (5,2), (9,1), (19,2), (4,1), (8,2), (18,1), (13,1), (10,1), (14,1), (0,1), (1,2), (18,2), (16,2), (9,2), (21,2), (6,2), (3,1), (12,2), (15,1), (13,2), (6,1), (8,1), (22,2), (5,1), (11,1), (22,1), (10,2), (15,2), (11,2), (20,2)) ((19,1), (4,2), (3,2), (1,1), (0,2), (17,1), (2,1), (12,1)) ((2,2), (7,1), (7,2), (17,2), (14,2), (21,1), (20,1)) "
"OP(32,8,4,3)",0,Solved,"0,5369","0,1560",false,false,,"0,7738","(\infty, (1,1), (3,2), (3,1), (4,2), (22,1), (5,2), (15,1), (18,1), (17,1), (8,1), (13,1), (6,2), (17,2), (7,2), (8,2), (10,2), (13,2), (4,1), (2,2), (5,1), (0,2), (6,1), (0,1), (11,2), (19,1), (11,1), (21,1), (12,2), (21,2), (15,2), (22,2)) ((20,1), (16,2), (20,2), (10,1), (18,2), (14,1), (7,1), (9,1)) ((1,2), (2,1), (14,2), (9,2)) ((19,2), (12,1), (16,1)) "
"OP(32,7,5,3)",0,Solved,"0,5369","0,1410",false,false,,"0,7703","(\infty, (19,1), (10,2), (8,1), (21,2), (12,1), (11,2), (7,1), (5,1), (4,1), (13,1), (16,1), (1,2), (14,2), (0,2), (18,2), (17,2), (6,2), (3,1), (14,1), (18,1), (16,2), (6,1), (0,1), (20,2), (3,2), (21,1), (11,1), (7,2), (22,2), (19,2), (12,2)) ((9,1), (4,2), (8,2), (1,1), (2,2), (10,1), (2,1)) ((20,1), (9,2), (15,1), (15,2), (13,2)) ((5,2), (22,1), (17,1)) "
"OP(32,7,4,4)",0,Solved,"0,5369","0,2810",false,false,,"0,8951","(\infty, (19,1), (11,2), (6,1), (20,2), (13,1), (13,2), (2,1), (21,1), (8,1), (14,1), (22,1), (5,2), (15,2), (17,2), (18,2), (12,2), (7,2), (18,1), (16,1), (17,1), (3,2), (10,1), (5,1), (9,2), (16,2), (20,1), (0,1), (2,2), (14,2), (10,2), (19,2)) ((15,1), (0,2), (8,2), (7,1), (6,2), (12,1), (3,1)) ((9,1), (4,2), (1,1), (22,2)) ((1,2), (21,2), (11,1), (4,1)) "
"OP(32,6,6,3)",0,Solved,"0,5369","0,2040",false,false,,"0,8150","(\infty, (22,1), (0,2), (1,1), (3,2), (5,1), (1,2), (4,1), (19,1), (20,1), (13,1), (10,1), (5,2), (6,2), (4,2), (19,2), (16,2), (7,2), (15,1), (17,1), (7,1), (17,2), (12,1), (3,1), (10,2), (14,2), (14,1), (8,1), (11,2), (22,2), (15,2), (21,2)) ((9,1), (2,2), (12,2), (18,1), (9,2), (21,1)) ((6,1), (2,1), (8,2), (0,1), (13,2), (18,2)) ((20,2), (11,1), (16,1)) "
"OP(32,6,5,4)",0,Solved,"0,5369","0,1090",false,false,,"0,7194","(\infty, (1,1), (1,2), (2,1), (0,2), (3,1), (10,2), (4,1), (5,1), (7,1), (11,1), (18,1), (12,2), (15,2), (13,2), (17,2), (18,2), (6,2), (20,1), (12,1), (22,1), (2,2), (9,1), (21,1), (3,2), (20,2), (10,1), (19,1), (8,2), (22,2), (14,2), (21,2)) ((8,1), (16,2), (11,2), (15,1), (5,2), (13,1)) ((0,1), (6,1), (7,2), (16,1), (4,2)) ((9,2), (19,2), (17,1), (14,1)) "
"OP(32,6,3,3,3)",0,Solved,"0,5369","0,1720",false,false,,"0,7950","(\infty, (0,1), (3,2), (1,1), (2,2), (2,1), (12,2), (3,1), (8,1), (16,1), (4,1), (5,1), (20,2), (17,2), (16,2), (21,2), (14,2), (22,2), (6,1), (9,1), (7,1), (4,2), (10,1), (17,1), (15,2), (6,2), (11,1), (21,1), (5,2), (11,2), (7,2), (18,2)) ((13,1), (9,2), (19,2), (14,1), (13,2), (22,1)) ((18,1), (12,1), (1,2)) ((20,1), (8,2), (10,2)) ((0,2), (15,1), (19,1)) "
"OP(32,5,5,5)",0,Solved,"0,5369","0,0470",false,false,,"0,6541","(\infty, (12,1), (2,2), (21,1), (5,2), (5,1), (15,2), (18,1), (16,1), (9,1), (3,1), (6,1), (8,2), (21,2), (16,2), (7,2), (11,2), (22,2), (13,1), (1,2), (0,1), (3,2), (8,1), (4,1), (0,2), (1,1), (14,1), (15,1), (6,2), (12,2), (14,2), (17,2)) ((17,1), (10,2), (18,2), (20,1), (9,2)) ((10,1), (2,1), (7,1), (13,2), (19,1)) ((4,2), (20,2), (19,2), (11,1), (22,1)) "
"OP(32,5,4,3,3)",0,Solved,"0,5369","0,1410",false,false,,"0,7706","(\infty, (2,1), (1,2), (3,1), (4,2), (4,1), (20,2), (5,1), (6,1), (8,1), (12,1), (17,1), (12,2), (6,2), (14,2), (11,2), (7,2), (21,2), (9,1), (21,1), (13,1), (22,2), (11,1), (14,1), (10,2), (17,2), (7,1), (0,1), (2,2), (13,2), (18,2), (16,2)) ((15,1), (9,2), (8,2), (18,1), (0,2)) ((19,1), (10,1), (20,1), (3,2)) ((1,1), (5,2), (15,2)) ((19,2), (16,1), (22,1)) "
"OP(32,4,4,4,3)",0,Solved,"0,5369","0,0790",false,false,,"0,6918","(\infty, (19,1), (3,2), (3,1), (4,2), (1,1), (6,2), (15,1), (4,1), (13,1), (16,1), (18,1), (10,2), (22,2), (20,2), (12,2), (13,2), (18,2), (21,1), (8,2), (20,1), (15,2), (9,1), (5,1), (14,2), (6,1), (14,1), (7,1), (5,2), (9,2), (19,2), (16,2)) ((11,1), (7,2), (0,2), (10,1)) ((1,2), (8,1), (2,1), (12,1)) ((17,2), (0,1), (2,2), (11,2)) ((21,2), (17,1), (22,1)) "
"OP(32,3,3,3,3,3)",0,Solved,"0,5369","0,4220",false,false,,"1,0399","(\infty, (5,1), (2,2), (1,1), (3,2), (7,1), (13,2), (8,1), (20,1), (10,1), (9,1), (2,1), (12,2), (5,2), (20,2), (7,2), (21,2), (1,2), (13,1), (15,1), (21,1), (6,2), (3,1), (17,1), (8,2), (19,2), (12,1), (4,1), (22,2), (18,2), (16,2), (15,2)) ((0,1), (0,2), (17,2)) ((14,1), (4,2), (18,1)) ((11,1), (6,1), (10,2)) ((16,1), (14,2), (9,2)) ((11,2), (19,1), (22,1)) "
"OP(31,13,3)",0,Solved,"0,5369","0,3910",false,false,,"1,0145","(\infty, (18,1), (2,2), (1,1), (20,2), (0,1), (21,2), (9,1), (17,1), (22,1), (20,1), (4,1), (4,2), (10,2), (12,2), (15,2), (22,2), (11,2), (12,1), (16,1), (7,1), (1,2), (8,1), (11,1), (14,2), (18,2), (10,1), (21,1), (7,2), (8,2), (3,2)) ((2,1), (3,1), (13,2), (5,2), (15,1), (17,2), (6,1), (19,1), (13,1), (19,2), (14,1), (6,2), (16,2)) ((9,2), (0,2), (5,1)) "
"OP(31,12,4)",0,Solved,"0,5369","0,3280",false,false,,"0,9583","(\infty, (4,1), (1,2), (6,1), (2,2), (3,1), (3,2), (21,1), (8,1), (16,1), (13,1), (2,1), (0,2), (4,2), (5,2), (7,2), (12,2), (19,2), (9,1), (10,1), (1,1), (17,2), (14,1), (18,1), (6,2), (15,2), (7,1), (0,1), (9,2), (20,2), (10,2)) ((20,1), (22,1), (13,2), (21,2), (15,1), (16,2), (12,1), (17,1), (11,1), (18,2), (5,1), (22,2)) ((11,2), (14,2), (8,2), (19,1)) "
"OP(31,11,5)",0,Solved,"0,5369","0,1410",false,false,,"0,7771","(\infty, (1,1), (0,2), (4,1), (2,2), (0,1), (1,2), (12,1), (22,1), (18,1), (9,1), (17,1), (4,2), (5,2), (16,2), (7,2), (9,2), (12,2), (20,1), (8,2), (11,1), (11,2), (7,1), (6,1), (15,2), (10,1), (8,1), (14,1), (17,2), (22,2), (18,2)) ((21,1), (5,1), (13,2), (21,2), (15,1), (6,2), (16,1), (13,1), (2,1), (19,2), (3,1)) ((14,2), (20,2), (10,2), (3,2), (19,1)) "
"OP(31,10,6)",0,Solved,"0,5369","0,3900",false,false,,"1,0152","(\infty, (0,1), (0,2), (8,1), (1,2), (3,1), (22,2), (9,1), (22,1), (18,1), (21,1), (7,1), (2,2), (4,2), (7,2), (6,2), (19,2), (11,2), (2,1), (13,2), (6,1), (14,2), (12,1), (10,1), (15,2), (5,1), (16,1), (15,1), (16,2), (12,2), (5,2)) ((17,1), (11,1), (10,2), (21,2), (1,1), (18,2), (4,1), (19,1), (14,1), (20,2)) ((13,1), (17,2), (8,2), (3,2), (9,2), (20,1)) "
"OP(31,10,3,3)",0,Solved,"0,5369","0,5160",false,false,,"1,1342","(\infty, (21,1), (11,2), (16,1), (9,2), (22,1), (5,2), (19,1), (13,1), (12,1), (8,1), (0,1), (2,2), (13,2), (18,2), (12,2), (8,2), (0,2), (4,1), (15,1), (20,1), (14,2), (14,1), (17,1), (15,2), (1,2), (2,1), (18,1), (7,2), (20,2), (21,2)) ((9,1), (7,1), (22,2), (19,2), (5,1), (16,2), (11,1), (1,1), (10,1), (17,2)) ((6,1), (10,2), (3,2)) ((6,2), (4,2), (3,1)) "
"OP(31,9,7)",0,Solved,"0,5369","0,1710",false,false,,"0,7980","(\infty, (12,1), (0,2), (1,1), (4,2), (17,1), (7,2), (13,1), (9,1), (6,1), (4,1), (3,1), (8,2), (17,2), (21,2), (1,2), (16,2), (10,2), (21,1), (12,2), (14,1), (6,2), (5,1), (0,1), (2,2), (2,1), (8,1), (15,1), (22,2), (11,2), (18,2)) ((11,1), (22,1), (3,2), (5,2), (19,1), (14,2), (18,1), (10,1), (20,1)) ((13,2), (7,1), (15,2), (20,2), (19,2), (9,2), (16,1)) "
"OP(31,9,4,3)",0,Solved,"0,5369","0,1410",false,false,,"0,7713","(\infty, (17,1), (3,2), (18,1), (19,2), (1,1), (16,2), (16,1), (7,1), (8,1), (21,1), (0,1), (12,2), (9,2), (7,2), (6,2), (15,2), (5,2), (22,1), (20,2), (4,1), (18,2), (14,1), (2,1), (22,2), (19,1), (15,1), (9,1), (11,2), (4,2), (10,2)) ((20,1), (12,1), (17,2), (21,2), (11,1), (1,2), (5,1), (10,1), (13,1)) ((13,2), (6,1), (0,2), (8,2)) ((2,2), (14,2), (3,1)) "
"OP(31,8,8)",0,Solved,"0,5369","0,0470",false,false,,"0,6700","(\infty, (9,1), (17,2), (16,1), (5,2), (18,1), (13,2), (6,1), (11,1), (21,1), (17,1), (8,1), (14,2), (9,2), (15,2), (22,2), (10,2), (18,2), (4,1), (2,2), (0,1), (20,2), (5,1), (12,1), (16,2), (7,1), (19,1), (22,1), (12,2), (21,2), (11,2)) ((13,1), (15,1), (3,2), (1,2), (1,1), (0,2), (20,1), (14,1)) ((2,1), (19,2), (3,1), (8,2), (4,2), (7,2), (6,2), (10,1)) "
"OP(31,8,5,3)",0,Solved,"1,0737","0,1100",false,false,,"0,7219","(\infty, (0,1), (1,2), (1,1), (0,2), (2,1), (5,2), (3,1), (7,1), (4,1), (5,1), (10,1), (6,2), (18,2), (20,2), (11,2), (17,2), (21,2), (11,1), (13,1), (19,1), (13,2), (8,1), (15,1), (8,2), (16,2), (9,1), (20,1), (9,2), (19,2), (22,2)) ((12,1), (21,1), (2,2), (7,2), (16,1), (4,2), (14,1), (22,1)) ((17,1), (12,2), (6,1), (15,2), (14,2)) ((3,2), (10,2), (18,1)) "
"OP(31,8,4,4)",0,Solved,"0,5369","0,1090",false,false,,"0,7582","(\infty, (10,1), (9,2), (4,1), (20,2), (22,1), (7,2), (19,1), (8,1), (21,1), (20,1), (12,1), (21,2), (17,2), (6,2), (11,2), (13,2), (14,2), (7,1), (16,1), (14,1), (18,2), (6,1), (1,1), (16,2), (19,2), (13,1), (17,1), (8,2), (15,2), (1,2)) ((18,1), (15,1), (5,2), (22,2), (3,1), (0,2), (5,1), (11,1)) ((0,1), (3,2), (9,1), (10,2)) ((2,2), (12,2), (4,2), (2,1)) "
"OP(31,7,6,3)",0,Solved,"0,5369","0,4680",false,false,,"1,1084","(\infty, (2,1), (5,2), (1,1), (8,2), (3,1), (4,2), (4,1), (5,1), (9,1), (0,1), (6,1), (21,2), (14,2), (2,2), (11,2), (17,2), (19,2), (10,1), (12,1), (15,1), (0,2), (21,1), (8,1), (20,2), (10,2), (13,1), (20,1), (18,2), (15,2), (16,2)) ((22,1), (11,1), (22,2), (3,2), (16,1), (6,2), (7,1)) ((14,1), (19,1), (13,2), (17,1), (12,2), (7,2)) ((9,2), (1,2), (18,1)) "
"OP(31,7,5,4)",0,Solved,"0,5369","0,1250",false,false,,"0,7512","(\infty, (15,1), (1,2), (1,1), (2,2), (4,1), (3,2), (18,1), (17,1), (12,1), (14,1), (7,1), (4,2), (5,2), (7,2), (10,2), (0,2), (6,2), (22,1), (16,1), (20,1), (13,2), (10,1), (19,1), (9,2), (18,2), (6,1), (9,1), (11,2), (15,2), (20,2)) ((0,1), (8,1), (14,2), (22,2), (5,1), (16,2), (11,1)) ((3,1), (13,1), (17,2), (2,1), (21,2)) ((8,2), (19,2), (12,2), (21,1)) "
"OP(31,7,3,3,3)",0,Solved,"0,5369","0,4850",false,false,,"1,0875","(\infty, (11,1), (14,2), (3,1), (7,2), (15,1), (0,2), (14,1), (12,1), (5,1), (8,1), (7,1), (8,2), (5,2), (22,2), (20,2), (21,2), (13,2), (16,1), (6,1), (17,1), (12,2), (10,1), (18,1), (17,2), (4,2), (20,1), (2,1), (18,2), (6,2), (2,2)) ((0,1), (4,1), (10,2), (3,2), (21,1), (19,2), (9,1)) ((13,1), (19,1), (9,2)) ((1,1), (1,2), (15,2)) ((16,2), (11,2), (22,1)) "
"OP(31,6,6,4)",0,Solved,"0,5369","0,1090",false,false,,"0,7316","(\infty, (4,1), (1,2), (3,1), (2,2), (7,1), (9,2), (20,1), (12,1), (15,1), (14,1), (18,1), (3,2), (4,2), (6,2), (10,2), (13,2), (19,2), (16,1), (10,1), (5,1), (21,2), (8,1), (22,1), (8,2), (18,2), (17,1), (6,1), (11,2), (22,2), (15,2)) ((9,1), (2,1), (12,2), (20,2), (1,1), (16,2)) ((11,1), (21,1), (19,1), (7,2), (13,1), (17,2)) ((0,2), (5,2), (14,2), (0,1)) "
"OP(31,6,5,5)",0,Solved,"0,5369","0,1720",false,false,,"0,7941","(\infty, (1,1), (0,2), (4,1), (2,2), (0,1), (1,2), (12,1), (22,1), (13,1), (9,1), (17,1), (4,2), (5,2), (16,2), (7,2), (9,2), (12,2), (20,1), (8,2), (11,1), (11,2), (7,1), (6,1), (15,2), (10,1), (8,1), (14,1), (17,2), (22,2), (18,2)) ((16,1), (5,1), (13,2), (21,2), (15,1), (6,2)) ((21,1), (18,1), (2,1), (19,2), (3,1)) ((14,2), (20,2), (10,2), (3,2), (19,1)) "
"OP(31,6,4,3,3)",0,Solved,"0,5369","0,3440",false,false,,"0,9817","(\infty, (6,1), (13,2), (0,1), (5,2), (1,1), (11,2), (5,1), (14,1), (7,1), (8,1), (10,1), (8,2), (4,2), (6,2), (7,2), (22,2), (16,2), (2,1), (12,1), (9,1), (3,2), (11,1), (3,1), (19,2), (14,2), (13,1), (18,1), (17,2), (10,2), (20,2)) ((16,1), (22,1), (1,2), (12,2), (17,1), (2,2)) ((4,1), (15,1), (19,1), (15,2)) ((20,1), (0,2), (9,2)) ((18,2), (21,2), (21,1)) "
"OP(31,5,5,3,3)",0,Solved,"0,5369","0,2030",false,false,,"0,8216","(\infty, (8,1), (22,2), (15,1), (7,2), (2,1), (2,2), (0,1), (1,1), (6,1), (10,1), (13,1), (10,2), (18,2), (16,2), (21,2), (11,2), (20,2), (9,1), (17,2), (4,1), (13,2), (14,1), (20,1), (1,2), (7,1), (5,1), (17,1), (15,2), (3,2), (19,2)) ((12,1), (21,1), (4,2), (0,2), (22,1)) ((5,2), (18,1), (11,1), (3,1), (6,2)) ((16,1), (9,2), (12,2)) ((8,2), (14,2), (19,1)) "
"OP(31,5,4,4,3)",0,Solved,"0,5369","0,0320",false,false,,"0,6516","(\infty, (14,1), (1,2), (1,1), (10,2), (2,1), (4,2), (3,1), (4,1), (6,1), (16,1), (8,1), (3,2), (6,2), (0,2), (9,2), (19,2), (8,2), (9,1), (20,2), (0,1), (13,2), (10,1), (13,1), (17,2), (11,1), (15,1), (20,1), (2,2), (7,2), (15,2)) ((12,1), (19,1), (12,2), (5,2), (21,1)) ((11,2), (22,1), (5,1), (17,1)) ((14,2), (18,1), (16,2), (18,2)) ((21,2), (22,2), (7,1)) "
"OP(31,4,4,4,4)",0,Solved,"1,0737","0,1880",false,false,,"0,8014","(\infty, (19,1), (3,2), (9,1), (5,2), (15,1), (12,2), (17,1), (8,1), (18,1), (21,1), (3,1), (6,2), (9,2), (14,2), (15,2), (13,2), (2,2), (14,1), (20,1), (16,1), (21,2), (12,1), (1,1), (7,2), (17,2), (5,1), (4,1), (18,2), (11,2), (20,2)) ((11,1), (13,1), (0,2), (19,2)) ((6,1), (22,2), (7,1), (22,1)) ((0,1), (4,2), (2,1), (1,2)) ((8,2), (16,2), (10,2), (10,1)) "
"OP(31,4,3,3,3,3)",0,Solved,"0,5369","0,2810",false,false,,"0,8785","(\infty, (21,1), (2,2), (4,1), (14,2), (7,1), (3,2), (3,1), (11,1), (22,1), (13,1), (12,1), (5,2), (6,2), (9,2), (7,2), (16,2), (20,2), (0,1), (10,1), (15,1), (18,2), (5,1), (1,1), (13,2), (1,2), (2,1), (9,1), (4,2), (10,2), (15,2)) ((16,1), (19,1), (11,2), (21,2)) ((6,1), (17,2), (8,1)) ((14,1), (20,1), (22,2)) ((17,1), (0,2), (8,2)) ((12,2), (19,2), (18,1)) "
"OP(30,14,3)",0,Solved,"0,5369","2,2180",false,false,,"2,8373","(\infty, (9,1), (17,2), (0,1), (3,2), (8,1), (9,2), (18,1), (12,1), (13,1), (20,1), (11,1), (16,2), (12,2), (13,2), (7,2), (18,2), (21,2), (5,1), (15,1), (7,1), (5,2), (21,1), (2,1), (4,2), (19,2), (6,1), (1,1), (1,2), (11,2)) ((20,2), (16,1), (4,1), (14,2), (0,2), (3,1), (2,2), (19,1), (17,1), (14,1), (6,2), (10,1), (22,2), (15,2)) ((8,2), (10,2), (22,1)) "
"OP(30,13,4)",0,Solved,"0,5369","0,5160",false,false,,"1,1494","(\infty, (12,1), (2,2), (4,1), (22,2), (5,1), (13,2), (9,1), (10,1), (20,1), (13,1), (1,1), (6,2), (16,2), (21,2), (17,2), (14,2), (7,2), (16,1), (22,1), (19,1), (11,2), (14,1), (6,1), (15,2), (9,2), (21,1), (7,1), (0,2), (12,2)) ((4,2), (3,1), (8,1), (20,2), (5,2), (18,1), (18,2), (11,1), (15,1), (17,1), (19,2), (0,1), (3,2)) ((8,2), (10,2), (1,2), (2,1)) "
"OP(30,12,5)",0,Solved,"0,5369","0,6880",false,false,,"1,3216","(\infty, (2,1), (7,2), (21,1), (9,2), (3,1), (22,2), (20,1), (7,1), (4,1), (6,1), (11,1), (2,2), (6,2), (16,2), (14,2), (5,2), (20,2), (5,1), (17,1), (9,1), (17,2), (22,1), (15,1), (15,2), (12,2), (0,1), (1,1), (18,2), (11,2)) ((0,2), (19,1), (10,1), (8,2), (13,2), (14,1), (1,2), (8,1), (12,1), (18,1), (19,2), (16,1)) ((3,2), (4,2), (21,2), (10,2), (13,1)) "
"OP(30,11,6)",0,Solved,"0,5369","0,0470",false,false,,"0,6817","(\infty, (0,1), (3,2), (2,1), (4,2), (5,1), (5,2), (15,1), (18,1), (11,1), (12,1), (20,1), (6,2), (7,2), (9,2), (0,2), (15,2), (10,2), (22,1), (11,2), (1,1), (22,2), (6,1), (16,1), (13,2), (9,1), (14,1), (3,1), (21,2), (8,2)) ((18,2), (13,1), (7,1), (1,2), (12,2), (21,1), (17,2), (10,1), (19,1), (17,1), (2,2)) ((8,1), (14,2), (20,2), (16,2), (19,2), (4,1)) "
"OP(30,11,3,3)",0,Solved,"0,5369","0,7500",false,false,,"1,3737","(\infty, (13,1), (7,2), (9,1), (5,2), (16,1), (1,2), (19,1), (0,1), (11,1), (20,1), (21,1), (2,2), (13,2), (20,2), (11,2), (21,2), (4,2), (1,1), (4,1), (14,1), (6,2), (7,1), (15,1), (22,2), (18,2), (2,1), (18,1), (8,2), (10,2)) ((0,2), (22,1), (17,1), (14,2), (19,2), (10,1), (12,2), (12,1), (6,1), (8,1), (3,2)) ((3,1), (9,2), (17,2)) ((15,2), (16,2), (5,1)) "
"OP(30,10,7)",0,Solved,"0,5369","0,2190",false,false,,"0,8319","(\infty, (14,1), (0,2), (12,1), (7,2), (3,1), (2,2), (0,1), (13,1), (19,1), (17,1), (10,1), (15,2), (12,2), (3,2), (13,2), (14,2), (19,2), (18,1), (21,1), (7,1), (20,2), (4,1), (22,1), (9,2), (1,2), (1,1), (5,1), (22,2), (5,2)) ((16,2), (9,1), (20,1), (11,2), (4,2), (6,1), (18,2), (15,1), (16,1), (8,1)) ((17,2), (2,1), (21,2), (10,2), (6,2), (8,2), (11,1)) "
"OP(30,10,4,3)",0,Solved,"0,5369","0,5000",false,false,,"1,1246","(\infty, (8,1), (3,2), (9,1), (15,2), (14,1), (7,2), (17,1), (16,1), (22,1), (13,1), (2,1), (21,2), (10,2), (17,2), (9,2), (18,2), (20,2), (15,1), (18,1), (3,1), (2,2), (5,1), (7,1), (16,2), (19,2), (4,1), (0,1), (8,2), (14,2)) ((0,2), (12,1), (19,1), (6,2), (11,2), (20,1), (4,2), (6,1), (11,1), (21,1)) ((13,2), (10,1), (22,2), (12,2)) ((5,2), (1,2), (1,1)) "
"OP(30,9,8)",0,Solved,"0,5369","0,1250",false,false,,"0,7249","(\infty, (15,1), (21,2), (6,1), (5,2), (7,1), (0,2), (5,1), (13,1), (9,1), (14,1), (11,1), (16,2), (1,2), (10,2), (9,2), (13,2), (18,2), (1,1), (17,1), (19,1), (22,2), (3,1), (20,1), (4,2), (11,2), (2,1), (12,1), (3,2), (15,2)) ((7,2), (22,1), (0,1), (20,2), (17,2), (16,1), (6,2), (4,1), (18,1)) ((21,1), (8,2), (8,1), (19,2), (2,2), (12,2), (14,2), (10,1)) "
"OP(30,9,5,3)",0,Solved,"0,5369","0,2650",false,false,,"0,8772","(\infty, (5,1), (1,2), (13,1), (5,2), (6,1), (6,2), (16,1), (17,1), (2,1), (8,1), (19,1), (2,2), (11,2), (18,2), (7,2), (22,2), (16,2), (18,1), (13,2), (12,1), (3,2), (22,1), (3,1), (8,2), (10,2), (1,1), (21,1), (14,2), (15,2)) ((21,2), (9,1), (11,1), (19,2), (9,2), (7,1), (0,1), (14,1), (4,1)) ((10,1), (15,1), (12,2), (17,2), (20,2)) ((4,2), (0,2), (20,1)) "
"OP(30,9,4,4)",0,Solved,"0,5369","0,2500",false,false,,"0,8833","(\infty, (4,1), (17,2), (1,1), (0,2), (2,1), (2,2), (5,1), (16,1), (17,1), (20,1), (13,1), (7,2), (13,2), (18,2), (19,2), (8,2), (11,2), (6,1), (16,2), (14,1), (6,2), (22,1), (7,1), (15,2), (1,2), (0,1), (10,1), (5,2), (9,2)) ((21,2), (9,1), (11,1), (20,2), (22,2), (3,1), (21,1), (12,1), (18,1)) ((19,1), (15,1), (3,2), (10,2)) ((14,2), (4,2), (12,2), (8,1)) "
"OP(30,8,6,3)",0,Solved,"0,5369","0,4060",false,false,,"1,0086","(\infty, (16,1), (14,2), (15,1), (17,2), (14,1), (0,2), (3,1), (2,1), (9,1), (19,1), (10,1), (18,2), (16,2), (13,2), (21,2), (20,2), (11,2), (17,1), (6,2), (18,1), (1,2), (11,1), (22,1), (4,2), (22,2), (7,1), (1,1), (8,2), (19,2)) ((5,2), (12,1), (20,1), (15,2), (9,2), (13,1), (8,1), (5,1)) ((6,1), (4,1), (0,1), (10,2), (3,2), (7,2)) ((12,2), (2,2), (21,1)) "
"OP(30,8,5,4)",0,Solved,"0,5369","0,3130",false,false,,"0,9387","(\infty, (12,1), (18,2), (3,1), (3,2), (1,1), (0,2), (6,1), (8,1), (9,1), (2,1), (11,1), (6,2), (21,2), (19,2), (22,2), (16,2), (12,2), (16,1), (5,2), (19,1), (4,2), (14,1), (18,1), (15,2), (20,2), (13,1), (5,1), (8,2), (17,2)) ((13,2), (22,1), (17,1), (10,2), (9,2), (21,1), (4,1), (15,1)) ((7,1), (10,1), (0,1), (1,2), (11,2)) ((2,2), (14,2), (7,2), (20,1)) "
"OP(30,8,3,3,3)",0,Solved,"0,5369","0,7190",false,false,,"1,3437","(\infty, (19,1), (13,2), (1,1), (4,2), (20,1), (19,2), (0,1), (11,1), (5,1), (6,1), (8,1), (22,2), (9,2), (12,2), (17,2), (10,2), (8,2), (2,1), (11,2), (21,1), (21,2), (13,1), (10,1), (2,2), (3,2), (15,1), (22,1), (1,2), (20,2)) ((14,2), (9,1), (4,1), (12,1), (7,2), (14,1), (18,2), (17,1)) ((3,1), (16,1), (7,1)) ((6,2), (0,2), (15,2)) ((5,2), (16,2), (18,1)) "
"OP(30,7,7,3)",0,Solved,"0,5369","0,3120",false,false,,"0,9226","(\infty, (19,1), (10,2), (16,1), (8,2), (10,1), (20,2), (13,1), (21,1), (12,1), (9,1), (4,1), (3,2), (21,2), (6,2), (22,2), (18,2), (19,2), (14,1), (15,1), (11,1), (4,2), (1,1), (22,1), (0,2), (9,2), (20,1), (7,1), (13,2), (7,2)) ((15,2), (18,1), (2,1), (2,2), (12,2), (8,1), (17,2)) ((0,1), (17,1), (5,1), (1,2), (6,1), (14,2), (11,2)) ((5,2), (16,2), (3,1)) "
"OP(30,7,6,4)",0,Solved,"0,5369","0,2810",false,false,,"0,9087","(\infty, (0,1), (0,2), (4,1), (12,2), (5,1), (3,2), (2,1), (10,1), (1,1), (11,1), (9,1), (2,2), (16,2), (4,2), (14,2), (15,2), (7,2), (13,1), (14,1), (19,1), (5,2), (3,1), (7,1), (18,2), (21,2), (8,1), (15,1), (6,2), (22,2)) ((1,2), (18,1), (12,1), (17,2), (11,2), (16,1), (20,2)) ((20,1), (17,1), (6,1), (9,2), (22,1), (19,2)) ((10,2), (8,2), (13,2), (21,1)) "
"OP(30,7,5,5)",0,Solved,"0,5369","0,2030",false,false,,"0,8380","(\infty, (19,1), (11,2), (18,1), (7,2), (22,1), (5,2), (11,1), (20,1), (9,1), (12,1), (6,1), (4,2), (16,2), (21,2), (22,2), (14,2), (17,2), (13,1), (0,2), (3,1), (3,2), (21,1), (0,1), (9,2), (10,1), (2,1), (7,1), (10,2), (20,2)) ((2,2), (14,1), (1,1), (8,2), (12,2), (17,1), (18,2)) ((8,1), (15,1), (16,1), (6,2), (4,1)) ((19,2), (13,2), (15,2), (1,2), (5,1)) "
